time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,-2.279930024951996,8.760849404019128,25.361426551229915,0.3498666664431962,0.13478699300057162,0.0,-2.301779709103994,6.472638644079612,5.042840366468346,0.1074325226553058,0.005772632124881065,0.0,427.1099445275391,428.1585501440773,427.9710923930402,427.105384695108
4.020000000000002,-2.42084950299104,9.155414869707482,25.66555092979171,0.3553318847328111,0.1350733938389288,0.0,-2.395471778056558,6.679525354677878,5.093610888024237,0.07475247454783503,0.003774014266755785,0.0,480.42696996642155,480.27527628882,481.98015424840486,479.5105783493284
4.080000000000001,-2.5664773480112375,9.560067960045231,25.96631821862859,0.35907418045252104,0.13509366749447338,0.0,-2.458905644517113,6.809080716833901,4.932444417400822,0.049996249701716615,-0.0030984562381451263,0.0,410.69092649372175,410.0806787929618,412.0915654693679,409.90041723291506
4.14,-2.716701699904977,9.974512714675955,26.262811686794002,0.36205763791621415,0.1345850676375182,0.0,-2.548486942423122,7.005490243199484,4.950031111791361,0.04945241605780903,-0.013855059645218189,0.0,471.56261442350814,470.7308476821019,470.9428408127484,470.9021628841054
4.199999999999998,-2.8719245769864066,10.399755822378461,26.557773047656642,0.3643766212003383,0.133821553751587,0.0,-2.6255834068365873,7.1691511291956855,4.881969798954677,0.027849732446124875,-0.011595425228962468,0.0,443.8248848320413,444.010478426096,444.94226155158555,443.1706320602386
4.259999999999997,-3.031894877032762,10.835119126256904,26.849516418331547,0.3669210013588806,0.13335244387914624,0.0,-2.706726633165199,7.342735691147652,4.842588166324756,0.05695985237590333,-0.004041518361153531,0.0,453.973496046131,454.57951076572647,452.0547736864746,454.3958018523073
4.319999999999996,-3.1963289497005767,11.279785136170513,27.136051907972302,0.37043828240135923,0.13433186300045197,0.0,-2.774539145933025,7.479512941769905,4.708908305550713,0.06028221968071808,0.03668884305794146,0.0,419.5553441499098,423.0780265058362,421.7339879928275,422.0234820326715
4.379999999999995,-3.3655021075082057,11.734365460918868,27.418992533096638,0.3739188332559591,0.13597572014439763,0.0,-2.864680314366378,7.67289816163355,4.721736741520412,0.0557370016541696,0.01810782618423925,0.0,471.63039295092716,470.19296345163866,471.2127959064408,470.8634011374313
4.439999999999993,-3.5399017151601018,12.19996261926114,27.701209250675404,0.37796159787218464,0.13701782932386486,0.0,-2.9487243730740045,7.846858016780317,4.6851020556357925,0.07901695810102725,0.016629186231040545,0.0,456.57596154271715,456.4578602706867,454.99560639826655,456.85899281527855
4.499999999999992,-3.7190721152046162,12.675201417402667,27.97920508408469,0.38256324797195607,0.13810392868038246,0.0,-3.023757060311125,7.994473704066401,4.581443124007451,0.07437261216361048,0.019574042188374333,0.0,434.0359093894393,434.2830032672571,434.3421489047698,433.9572664312654
